EmployeeNumber,Age,Department,JobRole,Cluster,Attrition_Probability,Priority,Num_Actions,Recommendations
1627,39,Research & Development,Laboratory Technician,1,0.008537294164175216,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1628,40,Research & Development,Manufacturing Director,0,0.027274350721312495,Normal,7, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1630,35,Research & Development,Healthcare Representative,0,0.002046925132744691,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1631,37,Research & Development,Manufacturing Director,1,0.02795302020012572,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1633,39,Research & Development,Manufacturing Director,1,0.02727841975046661,Normal,7, Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
1635,45,Research & Development,Manufacturing Director,0,0.007236054046113571,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1638,38,Research & Development,Manufacturing Director,1,0.0075005425187524575,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1639,35,Sales,Sales Executive,0,0.837662304450798,URGENT,12, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1640,37,Research & Development,Research Scientist,1,0.049868889129487344,Normal,8, Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1641,40,Research & Development,Manufacturing Director,1,0.015453420982777745,Normal,6, Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1642,44,Human Resources,Human Resources,1,0.014461057368156522,Normal,3, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
1644,48,Research & Development,Manager,0,0.003486535372526751,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1645,35,Sales,Sales Executive,1,0.9614705640793354,URGENT,13, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Faible implication au travail | → Projets stimulants et motivants | → Reconnaissance et valorisation
1646,24,Research & Development,Research Scientist,1,0.10331494401300693,Normal,3, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau
1647,27,Research & Development,Research Scientist,1,0.06566180220889853,Normal,3, Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
1648,27,Research & Development,Research Scientist,1,0.012030642168157107,Normal,3, Formation insuffisante | → Programme de formation continue | → Certifications professionnelles
1649,40,Research & Development,Laboratory Technician,1,0.9281207604640797,URGENT,21, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Équilibre vie-travail insuffisant | → Réduction des heures supplémentaires | → Télétravail ou horaires flexibles | → Programme de bien-être |  Surcharge de travail détectée | → Redistribution de la charge de travail | → Embauche d'un support supplémentaire |  Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1650,29,Sales,Sales Executive,1,0.07454440626010178,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1651,36,Research & Development,Healthcare Representative,1,0.014655429891242876,Normal,7, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1653,25,Research & Development,Manufacturing Director,1,0.004312795498197442,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1654,39,Research & Development,Manufacturing Director,1,0.02104326144177816,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1655,49,Research & Development,Research Director,0,0.009789125055695081,Normal,6, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1656,50,Research & Development,Research Director,0,0.009248726122241755,Normal,4, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
1657,20,Sales,Sales Representative,1,0.07792686678674428,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1658,34,Research & Development,Research Scientist,0,0.003918925861743391,Normal,4, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1659,36,Research & Development,Laboratory Technician,1,0.06840748214783475,Normal,6, Insatisfaction environnement de travail | → Amélioration des conditions de travail | → Changement d'équipe ou de bureau |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1661,49,Research & Development,Healthcare Representative,0,0.005629591453585464,Normal,3, Profil stable | → Maintenir les conditions actuelles | → Suivi de routine
1662,36,Research & Development,Manufacturing Director,1,0.004205871944912871,Normal,3, Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
1664,36,Research & Development,Healthcare Representative,1,0.009907695674997682,Normal,4, Satisfaction au travail faible | → Évaluation des tâches et responsabilités | → Possibilité de changement de rôle ou projet | → Formation pour développement de compétences
1665,54,Research & Development,Manager,0,0.011654663442719957,Normal,3, Distance domicile-travail importante | → Télétravail partiel ou complet | → Aide au transport
1666,43,Research & Development,Research Director,0,0.007847759940822334,Normal,4, Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités
1667,35,Sales,Sales Executive,0,0.93107109069736,URGENT,11, RISQUE ÉLEVÉ D'ATTRITION | → Entretien individuel immédiat avec le manager | → Révision salariale prioritaire | → Plan de rétention personnalisé |  Stagnation de carrière | → Plan de développement de carrière | → Évaluation pour promotion | → Nouvelles responsabilités |  Salaire en dessous de la moyenne | → Révision salariale recommandée | → Bonus ou avantages supplémentaires
